Wall time,Step,Value
1777735639.3114624,3297280,353.69000244140625
1777735656.413427,3299328,356.6099853515625
1777735691.287906,3303424,356.6600036621094
1777735708.8326883,3305472,353.739990234375
1777735726.2701993,3307520,350.3999938964844
1777735743.9865828,3309568,346.3900146484375
1777735795.4611464,3315712,332.07000732421875
1777735812.8256693,3317760,335.55999755859375
1777735830.41706,3319808,333.42999267578125
1777735899.3899446,3328000,314.6000061035156
1777735933.600592,3332096,308.9599914550781
1777735951.053409,3334144,305.3800048828125
1777735968.3847342,3336192,307.8900146484375
1777736003.0164495,3340288,311.4599914550781
1777736037.840548,3344384,320.75
1777736072.2846596,3348480,320.5299987792969
1777736124.0732498,3354624,317.1400146484375
1777736176.08198,3360768,310.32000732421875
1777736193.3100772,3362816,312.1199951171875
1777736210.3106127,3364864,322.19000244140625
1777736262.3562765,3371008,326.9200134277344
1777736296.593661,3375104,333.1600036621094
1777736313.7605002,3377152,330.0299987792969
1777736365.3769114,3383296,329.4800109863281
1777736382.6163437,3385344,333.3299865722656
1777736433.7530062,3391488,344.6000061035156
1777736486.3698473,3397632,326.3599853515625
1777736503.4852006,3399680,322.67999267578125
1777736521.197382,3401728,307.1099853515625
1777736538.5212882,3403776,307.1099853515625
1777736590.879156,3409920,308.54998779296875
1777736660.594936,3418112,308.3599853515625
1777736695.0984643,3422208,301.3299865722656
1777736712.618944,3424256,314.7099914550781
1777736729.940296,3426304,312.1199951171875
1777736781.4592018,3432448,322.6300048828125
1777736798.9998877,3434496,322.4800109863281
1777736833.4386206,3438592,314.7699890136719
1777736902.1842685,3446784,301.25
1777736919.4296906,3448832,304.80999755859375
1777736936.5390513,3450880,303.6600036621094
1777736988.5021179,3457024,311.3599853515625
1777737057.8812206,3465216,327.0899963378906
1777737075.287889,3467264,328.9599914550781
1777737110.39251,3471360,319.7099914550781
1777737127.5797453,3473408,327.1600036621094
1777737144.7758543,3475456,329.70001220703125
1777737162.8982494,3477504,331.29998779296875
1777737197.501183,3481600,347.29998779296875
1777737250.2278833,3487744,355.010009765625
1777737267.670738,3489792,349.3399963378906
1777737285.163593,3491840,349.3399963378906
1777737303.1235533,3493888,337.3800048828125
1777737373.0564697,3502080,331.8800048828125
1777737390.16448,3504128,334.8399963378906
1777737477.1388607,3514368,312.6000061035156
